2324743,10418,20160701,0.055854175
6491662,4654,20160717,0.057700947
3644167,11463,20160710,0.2761848
3644167,11463,20160706,0.27639252
3644167,11463,20160708,0.3031621
3644167,11463,20160711,0.3010386
3644167,11463,20160713,0.27639252
2862343,3004,20160712,0.021281129
2862343,2070,20160721,0.026376523
2862343,7821,20160721,0.046073265
2862343,14,20160731,0.067239486
4676110,9983,20160727,0.00877214
3135751,3992,20160724,0.013516213
4054279,9983,20160729,0.055854175
4192519,13602,20160723,0.027928464
2363143,3780,20160703,0.017134964
2363143,13161,20160703,0.029421516
2363143,2978,20160724,0.1787237
2363143,10438,20160729,0.0119592445
3025159,9983,20160703,0.11802818
3025159,10438,20160701,0.009300676
3025159,13602,20160725,0.062188916
6574606,8059,20160729,0.022036888
2771719,13602,20160728,0.020472547
2513671,9983,20160723,0.067547426
7136782,13602,20160714,0.019455507
3568903,8596,20160722,0.089523025
5047822,13602,20160722,0.055854175
3704071,10110,20160716,0.34962097
3704071,10110,20160707,0.3530144
3183367,4132,20160723,0.017742265
4276750,13602,20160726,0.0665732
6402574,9983,20160704,0.09271386
6402574,10418,20160706,0.07885236
6408718,13602,20160724,0.03122654
4587022,8059,20160717,0.022218304
4587022,9983,20160717,0.08519825
3212041,13602,20160715,0.055854175
5903890,13602,20160724,0.075042665
4598290,1904,20160709,0.09681273
3093769,8306,20160728,0.06030622
3093769,8059,20160728,0.04115738
3093769,9983,20160716,0.12660466
4370962,8059,20160722,0.02473837
6208018,2920,20160729,0.055854175
2189065,2096,20160715,0.03935048
4029193,13602,20160703,0.075042665
3119881,493,20160721,0.016054083
3910921,9983,20160712,0.01964986
3910921,13602,20160711,0.095996976
6773266,2096,20160717,0.057224076
4948498,2978,20160725,0.08979893
2347273,13602,20160725,0.06826967
4190473,10284,20160720,0.059450734
3536137,13602,20160728,0.04411196
2358025,13602,20160703,0.016811172
3930889,10438,20160729,0.006899573
3930889,13602,20160704,0.026366724
3930889,2893,20160724,0.25953767
3930889,2893,20160726,0.28477702
4066057,5702,20160716,0.48823026
4066057,13602,20160724,0.1509345
4066057,5702,20160723,0.48823026
4066057,5702,20160709,0.48823026
4070665,10418,20160715,0.0446546
3024649,3992,20160709,0.029900959
6862354,13602,20160731,0.075042665
6078994,10438,20160716,0.0063455594
3310345,10438,20160731,0.0070183487
6112786,13602,20160714,0.020472547
2930953,2978,20160724,0.10613047
6939154,10418,20160727,0.0321059
6939154,2978,20160727,0.04321524
3208969,3985,20160724,0.101664826
3208969,11876,20160724,0.01143307
2296075,13602,20160728,0.012124641
2173195,2601,20160703,0.017498929
5948950,10418,20160720,0.06328543
2723083,4277,20160724,0.017660083
4177675,9983,20160721,0.032859687
4177675,13602,20160719,0.015055867
6790678,13602,20160723,0.029900959
3531019,8059,20160717,0.016643025
7343638,8059,20160704,0.022888672
3021067,13320,20160722,0.06863317
2773771,4727,20160725,0.124865405
4286998,13602,20160711,0.068963386
6385174,9983,20160712,0.010831423
2933515,9983,20160703,0.097400084
2933515,13602,20160702,0.016912233
6925846,13602,20160714,0.032859687
6925846,9983,20160721,0.018486073
5617174,5785,20160725,0.081562676
6667798,9983,20160710,0.061712857
6667798,8499,20160725,0.062188916
6667798,13602,20160704,0.062188916
5887510,3093,20160704,0.37795714
5887510,8215,20160704,0.014058061
5887510,9002,20160704,0.024669558
3469579,2978,20160711,0.09490506
5368342,13602,20160727,0.06328543
6157846,13602,20160722,0.009134913
6427162,1904,20160708,0.04181338
6427162,11894,20160708,0.034165263
7228954,9983,20160714,0.043793213
6728218,3992,20160707,0.043793213
6992410,1971,20160706,0.22543491
6992410,1971,20160701,0.18142729
6992410,1971,20160708,0.18142729
6992410,1971,20160705,0.21625446
6992410,1971,20160711,0.17664199
3909901,9983,20160726,0.028812675
6783514,13602,20160729,0.0722549
6783514,9983,20160731,0.13723199
6783514,12154,20160729,0.16383758
4694554,10418,20160711,0.06900654
4694554,13602,20160721,0.018115703
4694554,2978,20160710,0.10164954
4694554,10438,20160703,0.011877815
5238298,11799,20160729,0.011469467
2886925,2978,20160722,0.08325024
2891533,13602,20160731,0.03122654
2635021,1808,20160730,0.04623541
2635021,6928,20160730,0.020853572
5275162,2601,20160707,0.020829106
2247949,13602,20160707,0.018115703
2247949,1589,20160710,0.32644284
2247949,1589,20160721,0.40766796
2247949,9983,20160730,0.03849616
6335002,9793,20160714,0.021157406
6599194,3429,20160710,0.030687338
6608410,8012,20160721,0.096982874
3048205,10438,20160712,0.0073574143
3048205,10418,20160701,0.04347678
3837709,9983,20160720,0.00877214
2800909,13602,20160727,0.030098645
5880346,13602,20160721,0.01289818
5880346,8901,20160703,0.08541851
6153754,8059,20160724,0.015242837
5393950,13602,20160720,0.06328543
6976030,9718,20160702,0.09681273
2846479,10438,20160711,0.0048687225
6223390,9983,20160710,0.03122654
3639055,9983,20160701,0.018444275
2872591,13602,20160713,0.06328543
3531535,8059,20160702,0.04066784
3531535,10418,20160704,0.14007115
3531535,9983,20160702,0.06384592
3531535,3429,20160704,0.050723158
5510686,8059,20160712,0.034263995
5510686,3429,20160704,0.095996976
3937039,10990,20160710,0.18518569
6039070,8059,20160715,0.08353104
6039070,13803,20160707,0.20966907
6039070,9983,20160726,0.16435656
6039070,13602,20160726,0.07842121
6039070,3429,20160716,0.050612535
3675919,2601,20160708,0.020321324
4472350,9983,20160728,0.019455507
2107663,13602,20160728,0.04411196
2370319,12429,20160723,0.113419846
2370319,10418,20160711,0.020534568
2765071,2978,20160721,0.037419155
2765071,13602,20160714,0.01289818
3557647,13602,20160704,0.013362765
3557647,10438,20160712,0.003768837
2772751,13602,20160713,0.045825996
2772751,9983,20160714,0.018486073
3428623,10438,20160706,0.008709717
3428623,10418,20160704,0.18256228
3428623,3429,20160705,0.17448911
3428623,13602,20160724,0.06304559
3428623,2978,20160724,0.2739337
3298063,2978,20160731,0.07998126
3298063,10438,20160721,0.0071623744
6893086,13602,20160727,0.06328543
2817295,13602,20160720,0.030098645
2953489,9983,20160704,0.027554186
5180962,13602,20160723,0.067547426
3647761,9983,20160724,0.075042665
4938274,3594,20160703,0.02796001
3913489,13602,20160704,0.06826967
3133201,13602,20160711,0.06826967
3019537,13602,20160703,0.03122654
6308386,13602,20160706,0.021212475
6308386,10438,20160706,0.010045884
2369809,13602,20160723,0.014479567
2764561,10418,20160704,0.13733135
2764561,13602,20160712,0.018417606
2764561,10438,20160710,0.013363244
2764561,2978,20160703,0.1787237
7128610,9983,20160716,0.02128388
2127121,13602,20160723,0.029900959
2266897,2978,20160707,0.07602033
2266897,13602,20160703,0.13462226
2266897,3429,20160706,0.110970184
2266897,6749,20160726,0.15551676
3845905,5743,20160724,0.034430444
6913570,5840,20160723,0.0167134
3326737,2978,20160721,0.03180009
2680081,13602,20160704,0.123161145
2680081,8780,20160717,0.24800634
2680081,8780,20160722,0.28818104
5371426,13602,20160706,0.06328543
2819347,13602,20160728,0.020472547
4144915,13602,20160717,0.041943848
4144915,11799,20160717,0.021261752
3624211,11512,20160724,0.06360518
3624211,11512,20160715,0.11995195
3628819,12559,20160721,0.10403085
3628819,13602,20160703,0.097400084
2843923,13602,20160710,0.075042665
3636499,10418,20160711,0.01967704
2588947,2623,20160702,0.09681273
3383059,1904,20160718,0.05700505
2870035,10418,20160701,0.061966337
2870035,2978,20160701,0.1177976
2870035,10438,20160724,0.005266857
2870035,13602,20160711,0.017571671
6037030,13602,20160714,0.019455507
2635027,807,20160716,0.044144996
3301651,2601,20160726,0.03420789
4540966,10418,20160706,0.061322287
5327398,13602,20160726,0.01963408
2800915,10418,20160705,0.010831423
2146579,4811,20160702,0.2134681
2146579,8137,20160701,0.3628879
2146579,8137,20160702,0.26188552
2146579,8137,20160703,0.34217742
2146579,4811,20160709,0.2876783
6921766,13602,20160705,0.0665732
3854611,13602,20160729,0.055854175
3470611,11146,20160706,0.18935385
3470611,11146,20160710,0.22761676
3482389,8181,20160707,0.06291824
3877141,13602,20160706,0.030098645
4349482,8059,20160701,0.03183108
4349482,3429,20160726,0.015055867
2964757,7419,20160709,0.021777995
4884010,13506,20160719,0.16125418
4884010,13506,20160718,0.33862308
4884010,12455,20160714,0.029174734
4622890,6648,20160730,0.08005373
4622890,4785,20160727,0.08963169
2445589,2002,20160703,0.036739804
2445589,8059,20160720,0.030676333
2445589,13602,20160726,0.12448565
2445589,9983,20160730,0.02704798
6208042,9983,20160714,0.022604557
6208042,8059,20160716,0.03546392
6208042,3429,20160717,0.024575843
6208042,13602,20160719,0.018417606
6994474,13602,20160713,0.017252557
6994474,2978,20160710,0.07998126
6472234,8059,20160713,0.029826565
2456341,5933,20160717,0.15225297
2456341,1904,20160724,0.14762954
2456341,5933,20160723,0.18151881
3505429,10438,20160711,0.0049802586
2723605,8059,20160703,0.025835028
7286314,9983,20160707,0.043793213
4668970,13602,20160725,0.027554186
3133717,3780,20160709,0.019097973
3133717,3743,20160710,0.037555523
3133717,10438,20160712,0.016105171
3791125,2911,20160713,0.013694751
4966954,785,20160729,0.08325024
5492266,7501,20160713,0.013694751
3809557,13602,20160724,0.012261223
2762005,9599,20160726,0.07417938
4075285,11986,20160721,0.04939871
4075285,5215,20160721,0.05601438
2373397,13602,20160702,0.048063044
2373397,6911,20160721,0.042010397
3557653,13602,20160725,0.03275148
4090645,5488,20160719,0.09315903
4090645,3992,20160722,0.04347678
3566869,5562,20160709,0.029900959
5824042,4061,20160712,0.0695635
4776490,13602,20160719,0.010831423
5581354,13602,20160718,0.06826967
3447061,13602,20160703,0.075042665
6917674,8059,20160713,0.029826565
4119829,13602,20160726,0.0695635
2819863,4924,20160719,0.018339006
2300695,11799,20160725,0.009735181
4140823,2601,20160730,0.017381553
2442007,2149,20160701,0.09972512
2442007,2149,20160710,0.3844081
2442007,13624,20160701,0.007802976
2442007,7471,20160701,0.025388042
2442007,384,20160701,0.025388042
4898350,13602,20160720,0.030098645
3239191,10418,20160704,0.120210476
3239191,13602,20160724,0.13723199
3239191,9983,20160725,0.0160066
3110167,3429,20160702,0.027928464
3111703,13602,20160726,0.0665732
3899671,13602,20160723,0.014479567
4391470,3992,20160702,0.029900959
2878231,3992,20160704,0.068963386
2749207,8059,20160701,0.02473837
5761582,13602,20160704,0.06826967
2621719,9983,20160726,0.015055867
2621719,13602,20160723,0.095985964
3147031,3992,20160729,0.0446546
7346734,9977,20160713,0.07003846
7346734,4405,20160701,0.05147948
7346734,3429,20160711,0.06569829
7346734,9183,20160713,0.06982633
7346734,8059,20160711,0.052142516
7346734,10210,20160719,0.13315585
7346734,11270,20160712,0.09024178
4213294,13602,20160715,0.055854175
2369815,3611,20160702,0.03695859
6053422,9983,20160714,0.020472547
2240791,613,20160723,0.051110502
2240791,8866,20160731,0.12181944
2240791,8866,20160722,0.28846547
2240791,1540,20160731,0.06664278
3558679,8239,20160706,0.030098645
6594094,4700,20160707,0.0887896
3174679,8499,20160723,0.067547426
3053335,10438,20160702,0.008549244
3053335,13602,20160721,0.032859687
3844375,2978,20160726,0.106756076
5595694,2978,20160703,0.10613047
6646318,10418,20160705,0.0695635
6938158,785,20160725,0.06412942
7208494,2978,20160729,0.08325024
4132633,2978,20160728,0.037419155
4132633,13602,20160721,0.01289818
4362802,10438,20160719,0.002940038
5158450,13602,20160709,0.027928464
2186521,13602,20160718,0.03275148
5683762,3429,20160706,0.050580833
5683762,2978,20160706,0.038867623
5425714,13602,20160715,0.055854175
6215218,13602,20160715,0.055854175
3240217,9983,20160714,0.014477493
6227506,3429,20160704,0.02454009
6227506,8059,20160704,0.014262708
2724121,13602,20160719,0.0665732
2601241,13602,20160725,0.06826967
5729842,13602,20160716,0.02128388
3522841,13602,20160727,0.011632868
2737945,10438,20160722,0.005744421
3277081,9983,20160723,0.029900959
7084594,13602,20160718,0.06826967
5250610,9016,20160714,0.42824376
5250610,9016,20160719,0.37785053
5250610,9016,20160711,0.38527253
6313522,1904,20160723,0.06714013
3433753,9983,20160718,0.021837605
3433753,13602,20160712,0.09048659
2648857,7083,20160726,0.09048659
2648857,11184,20160701,0.056151804
2389273,9967,20160719,0.008366287
2389273,13602,20160727,0.044645764
2389273,6653,20160719,0.008366287
2129689,13602,20160725,0.03275148
5852722,13602,20160714,0.012247383
2926873,9559,20160722,0.043860003
5877298,2978,20160729,0.05167455
3988249,9983,20160721,0.043793213
3345691,10418,20160718,0.06826967
5928502,13602,20160728,0.04411196
2837275,9983,20160714,0.06123758
2837275,13602,20160728,0.06123758
2445595,10418,20160714,0.04411196
5691958,13320,20160728,0.050271783
6232630,8975,20160723,0.045943297
5203510,4277,20160702,0.010082635
5203510,8059,20160705,0.037700232
4181275,10438,20160720,0.004160264
4181275,13602,20160715,0.014572544
4450870,10418,20160718,0.03275148
4979254,13602,20160703,0.070555605
5781046,8912,20160713,0.037791893
2510107,9983,20160726,0.0665732
3691291,8426,20160719,0.030012975
2659099,13602,20160725,0.095996976
2659099,9983,20160721,0.029450342
2815771,9983,20160725,0.02191335
5633590,10418,20160710,0.03122654
5905978,9983,20160713,0.050580833
5905978,13602,20160713,0.050580833
2445085,2978,20160716,0.07099713
2445085,10418,20160707,0.032859687
3495709,13602,20160730,0.02128388
5432890,2002,20160718,0.03097895
3635485,13602,20160724,0.075042665
3113245,9983,20160714,0.04411196
7036474,4649,20160711,0.06826967
2475805,8059,20160715,0.02473837
3004189,5471,20160710,0.07221961
3004189,2911,20160727,0.034366135
7067194,2978,20160719,0.07014492
7067194,10418,20160719,0.06365213
2486557,13602,20160712,0.0665732
5767738,11200,20160703,0.06780614
5767738,2002,20160712,0.062614985
5767738,8059,20160717,0.034991577
5254714,12630,20160709,0.067547426
4735546,1699,20160702,0.03695859
6572602,13602,20160723,0.067547426
6578746,8059,20160711,0.026220653
2504989,785,20160731,0.10613047
5540410,1904,20160721,0.06690776
6852154,2978,20160722,0.08325024
3429661,1967,20160707,0.10456723
3563293,13602,20160723,0.04349988
3563293,9983,20160711,0.051156916
4508218,5933,20160729,0.025845902
2127133,13602,20160720,0.044645764
2127133,11986,20160721,0.08832481
2127133,9983,20160724,0.042376682
6879802,12913,20160705,0.29312348
6879802,12913,20160707,0.28509197
6385210,13602,20160715,0.025154075
2936605,10418,20160705,0.0695635
4827706,11576,20160711,0.10112464
4827706,8059,20160702,0.029107545
3987229,13602,20160724,0.113000594
3987229,9983,20160717,0.04888749
6974014,9983,20160711,0.014757012
3625759,13602,20160724,0.075042665
3891487,13602,20160712,0.0665732
4161823,785,20160726,0.10772041
7020094,13602,20160711,0.09271386
7020094,3992,20160731,0.097400084
5453374,13602,20160729,0.055854175
3120415,5840,20160729,0.036679372
5195326,10438,20160711,0.0049802586
6771262,9983,20160726,0.0665732
4691518,6574,20160719,0.020373607
5484094,8,20160707,0.02903867
3270943,8059,20160710,0.01757825
3536671,10418,20160712,0.01963408
2762527,10438,20160730,0.0070851217
2896159,13602,20160725,0.095996976
2896159,9983,20160703,0.053307176
2112799,2978,20160717,0.10613047
3166495,13602,20160728,0.032859687
3166495,9983,20160721,0.02230331
5548606,3429,20160703,0.113000594
5548606,9983,20160712,0.048233453
2648863,1904,20160720,0.12215846
2648863,11894,20160720,0.13306175
2648863,11894,20160725,0.3149087
4513342,9063,20160725,0.1759349
4513342,3777,20160725,0.04343178
4513342,864,20160721,0.08556743
3046687,9983,20160714,0.04411196
2129695,13602,20160711,0.027554186
2138911,8306,20160727,0.12656046
2138911,9983,20160728,0.09340206
2138911,8059,20160728,0.035932776
2138911,13602,20160725,0.045321666
3194143,13602,20160716,0.02628989
3194143,8059,20160712,0.049332235
3194143,9983,20160712,0.024039201
5100094,11799,20160727,0.013694751
3341599,13602,20160706,0.030098645
4853314,13602,20160727,0.05394436
4853314,9983,20160711,0.026783822
4853314,8059,20160728,0.036264766
5378626,8224,20160721,0.042238
2563873,13602,20160706,0.030098645
4142881,9983,20160728,0.012247383
6201922,13602,20160704,0.06826967
3907873,13602,20160704,0.06826967
2597665,9983,20160706,0.061322287
5986882,8499,20160730,0.067547426
2993953,2601,20160720,0.03710223
2993953,13602,20160729,0.08604308
7301698,2978,20160722,0.08325024
4429378,4405,20160716,0.012435838
2218273,9983,20160727,0.08567732
2218273,13602,20160724,0.053307176
6272578,9983,20160728,0.020472547
3671329,3429,20160726,0.015055867
3671329,8059,20160712,0.033477034
4463170,13602,20160703,0.113000594
4463170,8012,20160728,0.09618033
2757409,13602,20160723,0.067547426
3818785,11894,20160720,0.34722444
3818785,11894,20160713,0.14054348
3818785,1904,20160713,0.089462236
6330946,3102,20160724,0.087299556
6330946,3102,20160716,0.15747967
2649889,1904,20160704,0.10239587
3178273,2978,20160719,0.03560267
2921761,2601,20160713,0.02815195
6367810,13602,20160710,0.03122654
4272706,2978,20160705,0.07417938
4804162,10438,20160720,0.0041149464
3586849,13662,20160711,0.016791062
3720481,2601,20160705,0.020368958
2811169,613,20160720,0.05072792
3602209,3429,20160729,0.046705145
3602209,13602,20160726,0.024962567
3602209,9983,20160727,0.10685087
2821411,13602,20160728,0.04411196
7248454,13602,20160723,0.027928464
6471238,2601,20160728,0.031200072
6744646,13181,20160716,0.06591937
3111715,13602,20160718,0.03275148
6508102,3992,20160726,0.0695635
6787654,13602,20160727,0.021540478
6787654,9983,20160705,0.046295542
6787654,3429,20160705,0.107806474
5755462,8059,20160704,0.012692634
7076422,9227,20160731,0.034430444
3804451,2978,20160702,0.0938979
6317638,807,20160723,0.043413367
5012038,10438,20160703,0.0072184964
5012038,13602,20160727,0.08567732
2644771,2978,20160706,0.057788875
6600262,11894,20160721,0.04448713
6600262,1904,20160721,0.05601438
5297734,10418,20160724,0.075042665
2783011,8224,20160731,0.045718662
5838406,2096,20160727,0.25622374
5838406,2096,20160717,0.26667273
5841478,13602,20160715,0.055854175
2921251,8059,20160701,0.019470526
2921251,3429,20160701,0.025748271
2798371,2978,20160714,0.016393343
2798371,13602,20160714,0.008492491
3325219,10438,20160701,0.0060526463
3325219,10418,20160702,0.072536044
6391366,8012,20160722,0.07151084
5356102,13602,20160727,0.06328543
2552611,3438,20160723,0.04142268
7210570,11986,20160714,0.07029567
6691402,9983,20160703,0.012261223
2166565,2978,20160713,0.07155316
3479845,10418,20160717,0.021412263
3479845,2978,20160724,0.07998126
5911114,8059,20160717,0.016643025
2449189,2978,20160729,0.13018993
2449189,10438,20160705,0.014569607
2449189,10418,20160702,0.05626172
4378186,12807,20160729,0.28818104
4378186,12807,20160725,0.26425436
4378186,9983,20160724,0.061712857
7262794,2978,20160707,0.03180009
5183050,4811,20160703,0.2848595
5183050,4811,20160704,0.34280047
4925002,13602,20160715,0.012250752
6242890,13602,20160705,0.032771062
2741029,8182,20160706,0.09418588
3005221,1904,20160718,0.10239587
5256778,3780,20160711,0.014348261
5256778,10438,20160730,0.016754331
5256778,2978,20160716,0.13663125
4071205,10418,20160728,0.019455507
4998730,2978,20160724,0.059133604
2109733,1613,20160705,0.028812675
2909989,9983,20160722,0.025154075
3965221,13602,20160723,0.029900959
3707173,9983,20160718,0.02191335
4832842,2978,20160730,0.0938979
3206437,4138,20160728,0.0887896
2967847,5743,20160722,0.07046996
2577703,10438,20160704,0.0049802586
3889447,5743,20160703,0.057224076
5458510,13602,20160728,0.04411196
5228110,5235,20160728,0.08844765
6549070,8059,20160703,0.025835028
4453966,13602,20160711,0.14227314
4453966,1499,20160711,0.31809303
4453966,1499,20160705,0.35331368
4453966,1499,20160715,0.33167967
3542311,8059,20160705,0.028119095
4994638,2978,20160724,0.1934714
4994638,10418,20160709,0.11832083
4994638,13602,20160724,0.06547046
2771239,8059,20160731,0.01757825
6082126,3095,20160727,0.08567732
6082126,10418,20160704,0.095996976
2261287,8182,20160705,0.1006524
2935591,11799,20160712,0.014542117
4561486,10418,20160711,0.029001612
4561486,2978,20160720,0.05483214
6933070,13602,20160713,0.028809233
2683687,13602,20160724,0.012261223
4904530,9983,20160710,0.016811172
2720041,11894,20160723,0.051825065
2720041,1904,20160723,0.09199178
2855209,10446,20160717,0.036483273
2855209,9983,20160718,0.029001612
3119401,13602,20160703,0.030687338
4947538,13602,20160726,0.09048659
4947538,9983,20160719,0.048233453
2875177,8059,20160729,0.016869474
2101033,13602,20160710,0.075042665
3412777,8596,20160722,0.01220811
4213330,9280,20160708,0.029027417
4766290,13602,20160724,0.075042665
4244050,2601,20160718,0.015689777
2385193,10418,20160702,0.022395773
2385193,13602,20160706,0.07885236
4781650,4277,20160723,0.025814833
4781650,8059,20160712,0.049332235
4781650,3429,20160712,0.046295542
3448105,9983,20160701,0.018444275
3057961,9983,20160702,0.013805904
2409769,13602,20160726,0.09048659
2409769,9983,20160705,0.048233453
3601705,8059,20160703,0.025835028
3214123,10438,20160726,0.0036492883
3214123,13602,20160726,0.06365213
6952534,10418,20160724,0.030687338
6430294,13602,20160727,0.04049058
6430294,9983,20160715,0.06844839
3229483,9983,20160716,0.027928464
3760939,8446,20160714,0.13555394
2845483,13602,20160714,0.04411196
4158763,10418,20160711,0.02191335
7272022,10438,20160718,0.0046016197
5444182,11799,20160718,0.009864866
4396630,8059,20160726,0.08678354
4396630,13602,20160713,0.07117397
4396630,9983,20160721,0.1446082
4396630,360,20160704,0.17634574
4396630,9288,20160707,0.1333752
3650347,13602,20160724,0.075042665
5468758,13072,20160710,0.36626396
5468758,13072,20160715,0.3283361
5468758,5647,20160708,0.17280734
3654955,13602,20160704,0.06757962
3654955,9983,20160704,0.015046664
6003286,10446,20160708,0.0446546
6528598,13602,20160722,0.0446546
3529003,1271,20160706,0.031930182
4713046,1092,20160726,0.13474262
4716118,1904,20160729,0.04780715
2625835,10438,20160703,0.004704341
3946795,2978,20160711,0.09490506
4498006,3095,20160714,0.015055966
2381611,12509,20160721,0.06927764
2381611,13602,20160729,0.04347678
2266411,2978,20160705,0.10772041
3318571,7660,20160709,0.02429859
2807083,13602,20160729,0.025154075
6687322,9983,20160704,0.027554186
2176813,13602,20160714,0.012247383
6450778,10418,20160719,0.0665732
2576173,6017,20160716,0.019101795
2970925,5178,20160726,0.3283693
2970925,5178,20160723,0.3510965
2970925,5178,20160721,0.49601912
2970925,5178,20160727,0.32338166
2970925,5178,20160720,0.32338166
2970925,5178,20160728,0.49601912
2970925,4727,20160702,0.6060223
2970925,5178,20160711,0.34644687
2970925,4727,20160714,0.66188323
2970925,4727,20160729,0.7220112
2970925,5178,20160725,0.34644687
2970925,5178,20160722,0.3812953
5452378,13602,20160726,0.0665732
2737453,2601,20160717,0.032226715
2737453,13602,20160728,0.06334737
6005338,13602,20160724,0.113000594
6005338,11799,20160716,0.045542292
3791149,8306,20160717,0.2482104
3791149,8306,20160721,0.34671932
5492314,10418,20160705,0.01557373
2748205,3159,20160723,0.26032415
2748205,3159,20160727,0.25622374
5234266,13602,20160714,0.01289818
5234266,2978,20160711,0.04746488
3666733,10901,20160707,0.06291824
3414829,4903,20160711,0.013569022
6834778,13602,20160706,0.06328543
2631469,10489,20160719,0.03666435
4076845,7557,20160730,0.05040081
4076845,825,20160730,0.05040081
2374957,9983,20160711,0.014757012
6079066,10418,20160706,0.06328543
2391853,10523,20160714,0.22213313
6361690,13602,20160726,0.013916172
4828762,13602,20160703,0.113000594
4828762,6673,20160717,0.027261285
2287405,13602,20160714,0.017610947
2287405,2978,20160729,0.06455969
3336493,13602,20160713,0.06328543
3729709,4893,20160724,0.035512827
2305327,10438,20160710,0.0042336355
3484975,13602,20160703,0.030687338
5159518,2978,20160731,0.059133604
4024111,1895,20160708,0.057132963
3643183,9565,20160716,0.06591937
4437598,11239,20160730,0.025567502
2228527,10086,20160707,0.050271783
3016495,1298,20160712,0.039996568
3672367,11799,20160714,0.014055933
7359070,11093,20160725,0.12779821
7359070,11093,20160729,0.2242226
2372911,11541,20160730,0.08005373
2372911,13602,20160728,0.06334737
5270110,13602,20160723,0.067547426
2505007,13865,20160701,0.03431342
4079407,13602,20160705,0.0665732
2901295,13602,20160723,0.067547426
2910511,13602,20160723,0.067547426
3435823,8951,20160715,0.06692859
3309871,8,20160723,0.016083417
6111838,13602,20160714,0.012124641
3454255,10418,20160701,0.055854175
2144047,10418,20160705,0.0695635
2408239,9983,20160722,0.019453118
2408239,13602,20160729,0.04347678
6661726,11799,20160725,0.023956873
6661726,13602,20160728,0.032859687
2959153,13602,20160724,0.075042665
2836273,13602,20160726,0.0665732
5674594,2978,20160728,0.03180009
4158769,13602,20160724,0.03122654
4648546,1442,20160706,0.07658179
2330929,9170,20160724,0.22353642
2330929,9170,20160726,0.25647816
2330929,9170,20160722,0.26829892
2330929,9170,20160721,0.28453913
3383089,8375,20160723,0.022694558
2204977,2760,20160714,0.10984256
2204977,13444,20160707,0.10984256
6543970,13602,20160714,0.04411196
3799345,13602,20160722,0.025154075
